-1, -1.0, 0
-1, -1.0, 0
-1, -1.0, 0
-1, -1.0, 0
-1, -1.0, 0
-1, -1.0, 0
-1, -1.0, 0
-1, -1.0, 0
-1, -1.0, 0
-1, -1.0, 0
-1, -1.0, 0
-1, -1.0, 0
-1, -1.0, 0
-0.8, -0.9857142857142858, 0
-1, -0.9866666666666667, 0
-1, -0.9875, 0
-1, -0.9882352941176471, 0
-1, -0.9888888888888889, 0
-1, -0.9894736842105264, 0
-1, -0.9900000000000001, 0
-1, -0.9904761904761906, 0
-1, -0.9909090909090911, 0
-1, -0.9913043478260871, 0
-1, -0.9916666666666668, 0
-1, -0.9920000000000001, 0
-1, -0.9923076923076924, 0
-1, -0.9925925925925927, 0
-1, -0.992857142857143, 0
-1, -0.9931034482758622, 0
-1, -0.9933333333333334, 0
-1, -0.9935483870967743, 0
-1, -0.9937500000000001, 0
-1, -0.9939393939393941, 0
-1, -0.9941176470588237, 0
-1, -0.9942857142857144, 0
-1, -0.9944444444444446, 0
-1, -0.9945945945945948, 0
-1, -0.9947368421052634, 0
-1, -0.9948717948717951, 0
-1, -0.9950000000000002, 0
-1, -0.9951219512195124, 0
-1, -0.9952380952380955, 0
-1, -0.9953488372093026, 0
-1, -0.9954545454545457, 0
-1, -0.9955555555555557, 0
-1, -0.9956521739130436, 0
-1, -0.9957446808510639, 0
-1, -0.9958333333333335, 0
-1, -0.995918367346939, 0
-1, -0.9960000000000002, 0
-1, -0.9960784313725493, 0
-1, -0.9961538461538464, 0
-1, -0.9962264150943398, 0
-1, -0.9962962962962966, 0
-1, -0.9963636363636367, 0
-1, -0.9964285714285718, 0
-1, -0.9964912280701758, 0
-1, -0.9965517241379314, 0
-1, -0.9966101694915257, 0
-1, -0.9966666666666669, 0
-1, -0.9967213114754101, 0
-1, -0.9967741935483874, 0
-1, -0.9968253968253971, 0
-1, -0.9968750000000002, 0
-1, -0.9969230769230771, 0
-1, -0.9969696969696972, 0
-1, -0.9970149253731345, 0
-1, -0.997058823529412, 0
-1, -0.9971014492753626, 0
-1, -0.9971428571428574, 0
-1, -0.9971830985915496, 0
-1, -0.9972222222222226, 0
-1, -0.9972602739726031, 0
-1, -0.9972972972972977, 0
-1, -0.9973333333333337, 0
-1, -0.997368421052632, 0
-1, -0.9974025974025978, 0
-1, -0.9974358974358979, 0
-1, -0.9974683544303802, 0
-1, -0.9975000000000004, 0
-1, -0.9975308641975312, 0
-1, -0.9975609756097564, 0
-1, -0.9975903614457835, 0
-1, -0.997619047619048, 0
-1, -0.9976470588235298, 0
-1, -0.9976744186046516, 0
-1, -0.9977011494252878, 0
-1, -0.9977272727272731, 0
-1, -0.9977528089887644, 0
-1, -0.9977777777777781, 0
-1, -0.9978021978021981, 0
-1, -0.9978260869565221, 0
-1, -0.9978494623655917, 0
-1, -0.9978723404255322, 0
-1, -0.9978947368421055, 0
-1, -0.9979166666666669, 0
-1, -0.9979381443298971, 0
-1, -0.9979591836734696, 0
-1, -0.9979797979797982, 0
-1, -0.9980000000000002, 0
